admi_cty_no,hour,total_del_amt,total_del_cnt,hour_ratio
11190560,3,1650984514.02318,111169.64631254897,0.23759360614020153
11190560,4,582130784.0734259,36228.90282833311,0.08377459089315623
11190560,5,2520722495.343128,112539.42748054994,0.36275782277803514
11190560,6,1417688044.1961825,40846.23460394297,0.20401985115027627
11190610,1,86722135.83774607,1277.255842480776,0.0399911136358469
11190610,2,82366922.59387146,10292.020371573695,0.037982747189822086
11190610,3,789776940.7745962,48527.7773555436,0.3641983569752135
11190610,4,216614298.61600646,9073.526292366938,0.09988968730324495
11190610,5,640978047.1598155,24670.278953964542,0.2955811186432333
11190610,6,352076810.7884407,5695.2946542193085,0.1623569762526393
11190620,1,276890241.725185,3660.8323537005926,0.06530615098315458
11190620,2,64899558.58926866,6473.336361902423,0.015306932976632095
11190620,3,1246243606.2925265,65426.25431874063,0.2939336995310517
11190620,4,340501599.65568584,18866.683886693914,0.08030925444888037
11190620,5,1369721156.2384765,51811.59780253817,0.32305658760958367
11190620,6,941623811.3868841,21445.293842728035,0.2220873744506976
11190630,1,194311651.22358754,3717.1159853662384,0.06580312323534916
11190630,2,65434003.60130693,5186.84115056638,0.022159051068968545
11190630,3,391131700.9737172,22424.887423366312,0.1324557089518518
11190630,4,247541081.47329113,13502.523342044009,0.08382912803955041
11190630,5,1221732956.0239995,42917.147491176074,0.4137366120852336
11190630,6,832773052.6854722,17616.57434220685,0.2820163766190464
11190650,1,85532497.86151151,1803.4987456514025,0.07726661040057108
11190650,2,59511405.60115178,11121.633088962963,0.05376020467003931
11190650,3,188267248.48098925,7824.719291088263,0.17007304244897958
11190650,4,110431304.60986505,4218.8452181588855,0.09975918864351105
11190650,5,412019704.291145,12475.321461735466,0.3722019906441654
11190650,6,251216615.8622206,6126.715764091446,0.22693896319273354
11190660,1,16378088.488837339,693.5051780010368,0.024319344934430654
11190660,2,47080150.969930276,3714.7555960992954,0.06990794022044532
11190660,3,193694852.40534636,11015.475347515845,0.2876118254508007
11190660,4,97883256.15574126,5830.766485844736,0.1453439863497581
11190660,5,243714639.08277,10595.556192171438,0.3618847448201146
11190660,6,74708291.22068585,2144.9087265676,0.11093215822445059
11190670,1,56262637.31552424,1154.2982722088434,0.07308962106239039
11190670,2,17892634.380380385,1343.8776590169507,0.02324394889873134
11190670,3,119212419.31594633,7344.254950897707,0.15486637259588829
11190670,4,76094127.97216082,4684.675823295854,0.09885229779343578
11190670,5,301044995.70829344,15016.987465758339,0.39108128784743024
11190670,6,199269201.35103446,6953.386149964236,0.25886647180212385
11190680,1,220757198.3975183,10333.482697998083,0.08766216078795325
11190680,2,68700292.01332669,6305.413435929287,0.027280723294046332
11190680,3,561788034.3792012,33869.166159556466,0.22308469828384708
11190680,4,226665985.87026358,13629.738763343272,0.09000852630290655
11190680,5,928866824.8409224,34375.76352371971,0.3688508168289742
11190680,6,511494045.80031705,15776.89899124838,0.20311307450227264
11190690,1,139215445.8742072,3598.0261167065246,0.0867579105883677
11190690,2,95392545.26844251,12421.511304346417,0.059447842595529696
11190690,3,309027932.20156693,25436.29498976189,0.19258364287736673
11190690,4,129083175.37000751,10434.87801409058,0.08044356369287443
11190690,5,505061973.45611304,30349.338112184636,0.314750430597215
11190690,6,426861604.5618164,13373.944206700531,0.2660166096486464
11190700,1,49261096.285164475,809.0166063870032,0.02320147029920557
11190700,2,65010173.05115589,3864.9583828515515,0.030619123668322795
11190700,3,512781910.25484455,29497.05223241204,0.24151501200615125
11190700,4,338994763.4596852,20214.10096102803,0.1596630511522901
11190700,5,848646229.1471114,34454.18806884139,0.3997036559257274
11190700,6,308494386.5396801,6545.164558348961,0.1452976869483028
11190710,1,609648189.5857786,12678.462765936752,0.06423346826997775
11190710,2,313651067.61064845,15442.746731269217,0.033046757528964216
11190710,3,1757817105.460578,57243.275900319466,0.18520630618905404
11190710,4,1764866193.683194,47782.28843760332,0.18594900893534994
11190710,5,3391338544.541727,73366.63923576559,0.35731663033655814
11190710,6,1653808772.7749765,27526.837118185547,0.17424782874009595
11190720,1,1009777587.0305159,14131.101912439555,0.11961060029781974
11190720,2,199645344.5211341,9260.866682184946,0.023648474487398416
11190720,3,1302882743.171731,47349.18196663195,0.15432961577877777
11190720,4,995949678.4021194,24902.605654909858,0.11797265103735956
11190720,5,2800114329.3228955,52708.402057697574,0.3316803226121882
11190720,6,2133838487.3648121,28760.838351026443,0.2527583357864564
11190730,1,211926966.17888573,4669.451858743819,0.061640306350725066
11190730,2,127889484.85344736,14608.21338038009,0.037197470277325693
11190730,3,596562735.7817726,44206.44785459971,0.17351406691669397
11190730,4,435811472.05955803,31524.955221483877,0.12675853919522598
11190730,5,1352664399.4083586,69449.45757842992,0.39343104595227185
11190730,6,713268123.2130489,25214.733148222927,0.20745857130775738
11190740,1,2053236452.032974,42620.42268859164,0.11814974458881917
11190740,2,217761543.41073146,15430.6269184892,0.012530690612749648
11190740,3,2487407568.632471,118158.5911818535,0.14313332915516663
11190740,4,1633294182.9609046,75947.51203202043,0.09398493308657464
11190740,5,5971642368.05608,174831.878878317,0.3436272621514253
11190740,6,5014913412.911401,105432.22383380911,0.2885740404052646
11190750,1,72779325.76044796,1712.6219607537273,0.06325770249543605
11190750,2,37374388.27448929,3304.283452628304,0.03248474631653423
11190750,3,194994546.065846,10155.885748643088,0.16948366660974634
11190750,4,98294758.32018012,4580.8207200571505,0.08543498464309583
11190750,5,478968640.44720674,14149.591578320553,0.41630580450524896
11190750,6,268109509.1381906,6460.141568338818,0.23303309542993852
11190760,1,543498543.3088646,9431.5521327047,0.055943691090199046
11190760,2,122017439.60076986,12607.168651285958,0.012559566226405292
11190760,3,2041532224.1145809,123843.10636754952,0.2101401181339474
11190760,4,687361428.4568853,33788.44424914397,0.07075186473693491
11190760,5,3735427922.270425,105701.39630178137,0.38449712210993575
11190760,6,2585262263.469992,47462.52306339877,0.2661076377025776
11200520,1,151522295.2164294,3617.520813697366,0.04418830257978535
11200520,2,176688198.13591343,15746.250371061898,0.05152741086950116
11200520,3,653315655.4525622,43221.36253529432,0.1905258221043525
11200520,4,336765912.2067926,14681.193215624327,0.0982107220979955
11200520,5,1291687131.9265037,42455.41497112139,0.3766934875323524
11200520,6,819034513.6382018,14551.561743455286,0.2388542548160131
11200530,1,250123488.3533193,4914.031128623238,0.047604959709513506
11200530,2,99259913.24027398,9245.917456666515,0.018891725050220947
11200530,3,1062055373.3181418,66133.81437164373,0.20213656697712337
11200530,4,543033466.7568327,39631.02532750036,0.10335329351140246
11200530,5,2236304630.001037,104904.21673567756,0.4256265275615212
11200530,6,1063370802.8495674,28995.49343168463,0.20238692719021845
11200540,1,282977152.35985065,12520.112126301985,0.08762628252950232
11200540,2,243701591.57564253,17031.773866491618,0.07546427101344481
11200540,3,758573470.8350489,55188.25303210682,0.23489872846783305
11200540,4,356864407.3286234,30265.397073947013,0.11050609959328328
11200540,5,1064876164.6781706,70224.72956481227,0.32974796334921835
11200540,6,522371100.3027412,23121.05490206573,0.16175665504671824
11200550,1,237170269.2192648,8209.176898730044,0.07620035917898473
11200550,2,143451796.18018425,14275.026747883505,0.046089581252255214
11200550,3,498286747.41990244,38025.695483244665,0.16009438810570958
11200550,4,398270249.62004405,30331.727496047373,0.12796011983818306
11200550,5,1190520300.1320379,70852.36198713201,0.38250188262874035
11200550,6,644756691.1091365,24298.975137611204,0.20715366899612697
11200560,1,124342120.97284494,1569.4844452690872,0.07488511817412079
11200560,2,15946909.150804777,1197.5066614592686,0.009604035759779118
11200560,3,313877644.09893703,15268.75769093931,0.18903300254703495
11200560,4,186551441.38364393,8870.208868923004,0.11235071932396612
11200560,5,707935658.0016031,26411.812595516112,0.4263546816987439
11200560,6,311784561.8666206,8772.153302553394,0.1877724424963551
11200630,1,675353950.6767421,12568.46306541863,0.07443827273814173
11200630,2,181113536.20237994,13040.347566348037,0.019962537852769757
11200630,3,1204018001.206975,53424.83765439137,0.13270821954275655
11200630,4,785922937.1235387,30163.414333231893,0.08662531089977396
11200630,5,3363435029.388509,86278.0969992357,0.3707215954000989
11200630,6,2862827442.166158,50254.61021493491,0.31554406356645903
11200650,1,68199444.4737181,1126.9835302104184,0.08894932865699139
11200650,2,5278247.678435573,428.72859485613156,0.006884170261285583
11200650,3,126659651.75379576,5649.272609336543,0.1651962281858487
11200650,4,70184152.87566245,4143.327227635263,0.09153789050372126
11200650,5,315929805.6712191,11665.078114773205,0.4120523903683439
11200650,6,180471116.9676741,5015.626448312003,0.23537999202380908
11200660,1,55624053.12354343,1337.4388611417708,0.049227967095369536
11200660,2,61513122.379271775,6078.899907719292,0.054439865388711296
11200660,3,177589129.35080674,14204.130772131233,0.15716855074835515
11200660,4,139560559.4106771,12185.120601551262,0.12351280139944104
11200660,5,484310946.4334433,35297.001140168,0.428621108965208
11200660,6,211330082.03410104,10623.917347803654,0.18702970640291494
11200670,1,54258211.044366255,1886.0180629139072,0.09908213963583958
11200670,2,69418747.54824904,7730.870983529345,0.12676713635649586
11200670,3,103885153.49798319,9745.360759144549,0.18970701552546967
11200670,4,63396888.67930309,6051.621971977473,0.11577048442426867
11200670,5,131284753.87147667,8825.30460067198,0.23974204207569663
11200670,6,125364636.1723805,4029.795806648736,0.2289311819822296
11200680,1,232356867.8478783,5293.432349278672,0.05954487532787713
11200680,2,47368370.5539668,4870.729999577625,0.012138843776148767
11200680,3,827856457.4167379,38071.4287139872,0.21215043051161442
11200680,4,456027269.1038982,19612.148188744002,0.1168637154408597
11200680,5,1560840408.6541677,50782.069444073626,0.39998838166846057
11200680,6,777764991.1093371,17930.089876331745,0.19931375327503936
11200690,1,90854404.95845693,2132.4464488979966,0.0550098857921697
11200690,2,65045203.66511073,7488.039990136724,0.039383112206637136
11200690,3,323503510.3990394,20740.655436782476,0.1958726290547419
11200690,4,182838298.39066666,10530.010348570917,0.1107036463174701
11200690,5,613710672.7551764,27253.97068525924,0.37158521959540297
11200690,6,375649320.1982202,12987.772094577502,0.2274455070335782
11200700,1,173646074.66496438,4314.894695424642,0.03765068675922752
11200700,2,213668259.2598537,16739.77777117138,0.0463284684972226
11200700,3,1590108404.5703418,95057.32810219788,0.3447741250080347
11200700,4,667423244.8152486,32711.137535695812,0.14471357083568026
11200700,5,1435780712.213509,62383.90043994651,0.3113121327665602
11200700,6,531402715.13236517,17773.33333894071,0.11522101613327475
11200710,1,308773317.2223037,5909.431911519609,0.05990596120940706
11200710,2,243755927.33515695,25975.79932759046,0.047291758429339366
11200710,3,1170860341.0350332,91955.39198612724,0.22716183769590076
11200710,4,563916672.8596116,49674.59461471639,0.10940702594889118
11200710,5,1830622224.4118726,101834.04668140206,0.3551640567625273
11200710,6,1036371873.7058257,29806.04526700127,0.20106935995393427
11200720,1,428435376.89871264,15758.898667527,0.09022962523350786
11200720,2,155823065.04673126,18393.77313813371,0.032816750249891245
11200720,3,919874360.7298837,86372.83210377759,0.1937279769737414
11200720,4,485455146.85137755,48306.8723866145,0.1022381398220361
11200720,5,1641500861.626793,122574.82839735565,0.3457044295389296
11200720,6,1117189548.5310555,51751.80684679427,0.23528307818189387
11200730,1,866392220.378317,19331.59321650828,0.088017349832359
11200730,2,512228916.4742654,31951.525168213524,0.05203766917006582
11200730,3,1325669353.2548761,85690.77137094566,0.1346756128263957
11200730,4,949447844.4018438,65410.41888858577,0.09645502475980874
11200730,5,3528960766.21372,141604.80137907562,0.3585094221747195
11200730,6,2660726337.880602,65573.07443521507,0.27030492123665123
11210520,1,277784730.5763842,11717.698226509076,0.07754536059566987
11210520,2,129023792.51280645,16830.743769370118,0.03601780592859216
11210520,3,682012740.575305,47370.638995791975,0.19038816060557523
11210520,4,337637026.40639174,23270.98622401184,0.0942535066949401
11210520,5,1240119144.259689,59261.97592169358,0.3461870853148565
11210520,6,915645002.2222,31119.910195855387,0.2556080808603662
11210540,1,30905788.774858907,695.8823758256519,0.08510468672905154
11210540,2,4387587.541205645,287.34923095781403,0.012082016929279961
11210540,3,90445295.81580025,4883.852143143008,0.2490575025472786
11210540,4,28489304.831090443,1839.2624721084733,0.07845046054125424
11210540,5,120478680.88179074,5300.900974487106,0.3317598676632055
11210540,6,88443598.18350202,2363.4132356066657,0.2435454655899302
11210570,1,324934705.4337924,7573.369301261982,0.11399088632496807
11210570,2,102426467.3821464,9540.32588738495,0.035932399970754425
11210570,3,518848689.1918359,35976.816796058694,0.1820181746070096
11210570,4,313243173.38856775,23045.641001769258,0.10988936045516996
11210570,5,962223300.4958842,52417.22238299751,0.33755916198496344
11210570,6,628855982.1692402,20331.43123461008,0.22061001665713442
11210580,1,871209477.1242746,17084.734162227775,0.12244105975708386
11210580,2,81982441.09155308,7435.695378615484,0.011521932706536174
11210580,3,968162786.9191139,49038.65208612681,0.13606702034399287
11210580,4,510439696.40188766,28845.53537709825,0.07173794478892712
11210580,5,2581601772.5341377,93106.50340081134,0.36282210558960254
11210580,6,2101941432.8780818,45546.17032854772,0.2954099368138574
11210610,1,420397789.8844358,8695.664384788739,0.10956437756642616
11210610,2,62892478.43724434,6863.858292400832,0.016391083443803967
11210610,3,573903548.3132691,25546.331746820553,0.1495711599040323
11210610,4,324135964.9644497,16391.16518741098,0.08447655078773206
11210610,5,1485785354.736325,52091.0295198325,0.3872264590966253
11210610,6,969878229.7750729,25848.466280844106,0.25277036920138024
11210620,1,350912661.73092556,6516.174364511121,0.09293636596483437
11210620,2,357127276.5342534,31733.196680608708,0.09458225617821009
11210620,3,703847449.2998925,53158.16658966182,0.18640827552044195
11210620,4,270775370.4999041,22744.759297406985,0.07171265580134223
11210620,5,1298183253.6907508,71449.17745617531,0.343813282083661
11210620,6,794991983.2838609,23833.584219062446,0.21054716445151028
11210630,1,446412848.012892,8462.90244121492,0.091168705134022
11210630,2,116878790.23409575,13535.793983577703,0.023869581735169416
11210630,3,463205011.9306086,34324.745928021905,0.0945980863617152
11210630,4,392299065.65771157,24470.107538610784,0.08011731293241671
11210630,5,1895839222.5432436,71626.58984213292,0.3871779403996164
11210630,6,1581923012.6929865,37834.1027037753,0.3230683734370603
11210640,1,2385045187.8171716,56204.50900381523,0.2470276082587164
11210640,2,401976797.10586345,39736.89067984592,0.041634165789303554
11210640,3,876442253.0177014,68713.7927261084,0.09077623964768251
11210640,4,811504674.9716586,66390.70930662978,0.08405042385485513
11210640,5,2620263656.0963783,164385.20373391718,0.2713900211530692
11210640,6,2559741644.720697,99571.253754806,0.26512154129637333
11210650,1,143803322.68720368,3749.535350139911,0.11865622552302595
11210650,2,65546900.46390373,4710.152996423231,0.054084618202444215
11210650,3,195640264.92871985,13403.207364862308,0.1614283659304655
11210650,4,143774786.5114377,11538.275306529586,0.11863267951001333
11210650,5,414248104.95268214,24418.06235012384,0.3418079335389756
11210650,6,248919007.9336724,8203.539077011048,0.2053901772950755
11210660,1,107444727.48491266,2688.998008782669,0.10202719453207151
11210660,2,24952533.094773754,1913.035505086307,0.023694386944077078
11210660,3,217321180.39992443,11256.590780355164,0.20636350305524273
11210660,4,88956793.82052992,5423.863781296264,0.08447145169921003
11210660,5,393117342.96100163,18490.610622597866,0.3732957452923432
11210660,6,221306333.54076734,7211.734875025859,0.2101477184770555
11210680,1,284683610.9131171,8982.965017931809,0.1405811969510048
11210680,2,60945833.00031224,5637.719690349247,0.030096000696628683
11210680,3,274605842.5848757,20895.457651253004,0.13560463813318271
11210680,4,192754471.64885408,16253.009958460778,0.09518515749866747
11210680,5,705182848.6170017,45160.982998734566,0.348230263800302
11210680,6,506874960.6735723,19454.269002475692,0.2503027429202143
11210690,1,1720050856.3941126,43673.167147096574,0.2451985948080558
11210690,2,308108800.22683793,25501.25013342657,0.04392186695107025
11210690,3,655629680.6164991,52715.120669782205,0.09346204840630912
11210690,4,423773749.3818034,31627.751165214795,0.06041026489344159
11210690,5,1899590687.546353,91089.46707177823,0.27079255567668614
11210690,6,2007775727.125327,60277.163696959506,0.28621466926443706
11210710,1,11548365.563497055,209.1346707137601,0.053952286353998485
11210710,2,1644533.4744248115,62.55300660824389,0.007683021501445744
11210710,3,22678613.894707046,1151.9339838814037,0.10595118973602063
11210710,4,20918190.763778053,1330.225954563764,0.09772674859395115
11210710,5,102543820.90461843,3820.929511430819,0.4790698353684411
11210710,6,54714226.54939808,1316.560000277524,0.25561691844614287
11210720,1,601114725.6689949,15237.372071339527,0.12217166941616822
11210720,2,185123892.65449387,11145.074779864732,0.03762492257904372
11210720,3,730765135.8061173,43360.31810017921,0.14852205873546975
11210720,4,484538013.7537938,28679.692306316156,0.0984784027209011
11210720,5,1748731261.9310205,77764.20807442273,0.3554153783083325
11210720,6,1169973444.1970358,38570.8868656416,0.23778756824008485
11210730,1,427962243.22195685,11901.734195341673,0.09018345478070355
11210730,2,95948869.24169724,10646.221418698184,0.02021907457389992
11210730,3,1145166605.1994202,78608.44395948423,0.24131820596802386
11210730,4,475364654.72774357,41103.80965944726,0.10017245101164277
11210730,5,1848528057.482874,124716.86330414441,0.3895358740710413
11210730,6,752492518.5420678,41629.7708846895,0.1585709395946885
11210780,1,199633961.56981176,7324.0595571011845,0.07475788377523492
11210780,2,145725463.0201518,14808.419539713916,0.054570510658043206
11210780,3,526484903.57174355,33296.72145635236,0.19715531826917337
11210780,4,303383915.4789859,20415.940362987574,0.11360962490704485
11210780,5,1018699923.0167601,47995.11746977391,0.38147742923037714
11210780,6,476478638.463275,13883.543601939298,0.17842923316012654
11210790,1,17992284.287811298,717.833910204177,0.042555299446734
11210790,2,42976217.45210124,3742.7978892840547,0.10164722686163156
11210790,3,99380603.66536106,7550.623745025712,0.23505472015255133
11210790,4,57046209.73547181,4914.684496332069,0.13492553245386205
11210790,5,145680026.80302644,10517.432631054062,0.3445619836170991
11210790,6,59722394.689054385,2820.2006818059276,0.14125523746812205
11210800,1,528891950.25888723,12571.660865921307,0.10592321890404696
11210800,2,207170593.37285993,14914.921359032525,0.041490849126316426
11210800,3,763158549.7070143,54516.84914939654,0.15284068906615536
11210800,4,501418468.2319256,30292.53605891867,0.1004209993119851
11210800,5,1799767728.185401,89155.64202265165,0.3604463840973691
11210800,6,1192756208.5888448,36726.60848927722,0.23887785949412707
11210810,1,131740550.33609429,3688.7261039932805,0.09138049338040226
11210810,2,29838285.536352765,3127.8834346454673,0.02069702340684842
11210810,3,100975818.3583362,6808.232669791852,0.07004084981833089
11210810,4,121334684.5191612,7055.587574120064,0.08416257034929524
11210810,5,626449152.2454019,26717.535707459003,0.43453008556497197
11210810,6,431331885.9381599,14575.767055422344,0.2991889774801512
11210820,1,9961772.814406656,196.60342807211185,0.022091511501945996
11210820,2,16575347.94069188,1301.0581515276942,0.03675796432046635
11210820,3,165420403.3869188,9781.237339388548,0.3668410043234183
11210820,4,76659957.53497607,4848.811777667634,0.1700033081635265
11210820,5,157567105.07545924,9679.487557900886,0.3494253060126799
11210820,6,24747564.880953904,1737.9677403728233,0.05488090567796303
11210830,1,111441360.53022557,2349.8977313428395,0.08117406969206264
11210830,2,27557538.770872187,2498.806517760241,0.020072956414793414
11210830,3,187955974.5428082,11223.18662843683,0.1369074399665047
11210830,4,145200392.6735346,9521.802353098235,0.10576420404522588
11210830,5,585144767.7561828,25446.72335038052,0.4262204080405447
11210830,6,315568924.4096508,9454.316629366715,0.22986092184086862
11220510,1,822610900.5357703,3479.883734297729,0.08993007272540501
11220510,2,287469708.73314077,23795.672620910176,0.03142697452207928
11220510,3,3295268059.314203,166846.2419864507,0.36024771374998854
11220510,4,649569175.4633472,34679.7225051768,0.07101267823165691
11220510,5,2642973070.859336,83760.61506538885,0.2889370421895251
11220510,6,1449337321.4990973,19460.17300158351,0.15844551858134523
11220520,1,650411250.159585,11381.516693825375,0.05344999459943103
11220520,2,389715326.02311015,40769.54688371129,0.032026324984599855
11220520,3,3661529163.7789283,200367.25755709014,0.30089995211740855
11220520,4,803182418.6669835,43934.00795906674,0.06600454086483727
11220520,5,3736716273.7982965,106063.28033102585,0.3070787361152192
11220520,6,2927038942.2580853,48889.30502619985,0.24054045131850402
11220530,1,1291523866.3647037,11792.184340079079,0.06257441229292561
11220530,2,418275969.08287513,51519.51620324647,0.02026549692440909
11220530,3,6864351002.5321455,329590.3452479186,0.3325782364090756
11220530,4,1316573394.961387,70692.98328476651,0.0637880635238272
11220530,5,6315409376.27158,182231.12744407597,0.3059819802027826
11220530,6,4433674565.393493,60654.94417181435,0.21481181064698
11220540,1,2047836140.4400687,36775.36253035278,0.13075274402322168
11220540,2,461889094.61453354,41269.1289024181,0.029491259267586487
11220540,3,3425235865.1065927,219454.29000486885,0.21869864460600746
11220540,4,1123794143.1897395,77516.71772687277,0.07175338155117592
11220540,5,4211151636.7064495,144375.69986428393,0.26887875505455444
11220540,6,4391991122.453166,79969.294235031,0.28042521549745403
11220550,1,618703399.0094724,8453.827200772806,0.08749808742171583
11220550,2,316687699.6213129,15698.657201987515,0.04478651332966652
11220550,3,1812725462.292468,95405.02532642656,0.2563587192589648
11220550,4,491561159.22355133,29356.476798562533,0.06951741553662254
11220550,5,2151973297.0407753,68869.24142152033,0.3043357252847241
11220550,6,1679399530.7803822,25626.401155529868,0.23750353916830624
11220560,1,12129.594375,3.0178125000000002,7.014539733806183e-05
11220560,2,2762406.066443966,211.05747844827587,0.015974983593776144
11220560,3,69701757.2530388,3327.848221982759,0.40308499250005125
11220560,4,26746962.491368536,1314.1926939655173,0.15467758059661266
11220560,5,73121640.465625,3184.4628125,0.4228621638860175
11220560,6,575849.2571875,18.106875000000002,0.003330134026204396
11220570,1,356429596.4144344,7363.514921693528,0.06707205406680289
11220570,2,77444970.09981576,6399.221802139247,0.014573406007780159
11220570,3,1000526815.5604664,56497.25869010643,0.1882767013279374
11220570,4,366632962.57211834,22531.810886065683,0.0689920986800337
11220570,5,1786079342.8069685,60628.486885117396,0.3361000642299562
11220570,6,1727016040.2482166,33901.67193089923,0.3249856756874897
11220580,1,6191611.917747845,1366.8096120689654,0.0072425263506822905
11220580,2,32211981.159383282,5196.008403388331,0.03767938389125892
11220580,3,247329910.77317747,21677.49533376627,0.28930970155800845
11220580,4,274201464.97292626,33421.07307133478,0.32074221734886554
11220580,5,258538720.11380953,25487.908037223115,0.30242100408919653
11220580,6,36423016.70829399,7597.050668032085,0.04260516676198821
11220590,1,115982820.19401404,2153.2056771341777,0.027987344797814808
11220590,2,54138583.54431087,4584.987150301952,0.013063962421204615
11220590,3,831645331.8043127,56158.75447152967,0.2006809681965439
11220590,4,487307585.4078783,38822.2064398442,0.11759022062566442
11220590,5,1458631817.0518465,57400.083391386645,0.3519765386684405
11220590,6,1196410462.9790115,19450.975542681474,0.28870096529033185
11220600,1,265385522.29159188,2837.7979475519624,0.02793909137360459
11220600,2,727024101.487709,56320.21031364432,0.07653918957930068
11220600,3,3365125806.4113193,224183.52909359575,0.35427161428081955
11220600,4,1649804551.9534059,128112.34602837033,0.17368709388362655
11220600,5,2446745978.127992,106920.67066242291,0.2575869959319304
11220600,6,1044631043.1848089,14937.779533173123,0.10997601495071817
11220610,1,247842881.49361852,3804.36945427742,0.05965965920446162
11220610,2,122449644.6170947,9508.158471344199,0.02947554524680349
11220610,3,1197458690.268055,58737.149605395185,0.2882470416026557
11220610,4,415440950.2127951,21315.563410387425,0.10000313650287845
11220610,5,1457354190.3181777,47009.02368795149,0.35080795466306447
11220610,6,713732846.1314275,12139.786454981888,0.17180666278013634
11220620,1,501477115.0878848,9481.574356181618,0.10388211109059012
11220620,2,130193551.94917563,12891.11582505247,0.02696988680030301
11220620,3,1120232148.7759707,75423.40087512559,0.23205860651487842
11220620,4,418964723.4187594,31684.655730004477,0.08678948377055741
11220620,5,1578335945.8114715,65975.72586243575,0.326955837321359
11220620,6,1078163901.152548,26189.241160497426,0.22334407450231197
11220630,1,557073639.9480337,6601.580602666124,0.08398255342477648
11220630,2,19583274.66592185,1403.249881213602,0.0029523088025063867
11220630,3,881569466.7772415,27834.714786817047,0.13290245585516816
11220630,4,483182858.4425852,13135.616248661194,0.07284302704912765
11220630,5,2395379493.694942,41944.15361645375,0.3611193778987919
11220630,6,2296418012.7630143,31259.196366149798,0.3462002769696294
11220640,1,8028055.963754559,111.1064039201196,0.010398271428682538
11220640,2,79416996.97550094,5749.588119956991,0.10286419206972112
11220640,3,318558596.8166761,19885.816227866242,0.41261032192541836
11220640,4,92379426.86121967,4923.330684790364,0.11965366948934945
11220640,5,189533769.70213926,8660.57082100598,0.24549200842174207
11220640,6,84139934.35004367,1257.273882309552,0.10898153666508648
11220650,1,117046810.80528398,2065.384832276913,0.03245530093946566
11220650,2,115049918.45735246,9058.514735835886,0.03190159305413379
11220650,3,1247545282.4969413,76828.74111532544,0.345925337909515
11220650,4,384961986.43349606,25467.184715056705,0.10674410549073737
11220650,5,1265745254.9795098,58129.949924199835,0.350971913548337
11220650,6,476051162.6976944,10575.831309395544,0.1320017490578112
11220660,1,495710590.8735361,6505.599901688907,0.039408748096004205
11220660,2,401447519.84186405,41117.37776283071,0.0319148803242934
11220660,3,3440362768.7914176,177110.65381595778,0.27350714753794986
11220660,4,969912257.213449,51041.65574953491,0.07710754727349162
11220660,5,4253608789.771921,130199.96291026076,0.3381598061071807
11220660,6,3017652267.647868,48582.33458105723,0.23990187066108018
11220670,1,474170999.33956397,5844.107707284585,0.04014324409660113
11220670,2,311043189.0973077,28203.956053273167,0.026332868694858312
11220670,3,3690472786.696794,164525.20763904857,0.3124348602393998
11220670,4,838666602.1559659,41955.45223672638,0.07100138594073843
11220670,5,3772629536.4100623,109756.84294011655,0.31939023807253736
11220670,6,2724991977.264898,46881.860059770785,0.23069740295586494
11220680,1,0.0,0.0,0.0
11220680,2,3740689.349696693,418.11434408021756,0.011791354615998256
11220680,3,145426397.15583986,3797.2805725431504,0.45841128708817996
11220680,4,54851969.186378926,1482.1745379801382,0.17290369758045965
11220680,5,108484943.11013182,2642.285845601097,0.3419648933990419
11220680,6,4736002.157758156,108.58064508216826,0.014928767316320275
11230510,1,2896726616.5894666,30135.500986948904,0.14962693148345788
11230510,2,311066006.3296246,27276.394298927506,0.016067740652279842
11230510,3,3085903379.1921153,164645.57941298914,0.15939862976319943
11230510,4,1298900026.4907563,69999.0301159696,0.06709311957661276
11230510,5,5679942280.7792635,147688.62987143183,0.29339059116209343
11230510,6,6087122333.727774,80852.98558760097,0.3144229873623566
11230520,1,2244282729.0026736,44252.251291558365,0.13418981699262988
11230520,2,520963684.30449235,44113.705660763,0.031149382630455004
11230520,3,3142078824.564525,179691.8874886502,0.1878707067500803
11230520,4,1000535637.3781253,68234.33250848783,0.0598238770629576
11230520,5,4833597149.682305,138827.5595720948,0.28900971724725744
11230520,6,4983229282.197423,88165.70881055846,0.2979564993166197
11230530,1,1830067729.266776,14731.073258813405,0.09526071262816457
11230530,2,463399393.6458594,43824.000861913555,0.024121378550208246
11230530,3,5417592111.958048,270431.9478894461,0.28200250573273467
11230530,4,1394074417.3563018,52815.69540414452,0.07256590580243807
11230530,5,5445093714.670778,116741.14190158759,0.28343404962093877
11230530,6,4660921476.909041,49540.75917456789,0.24261544766551565
11230580,1,1703184065.637347,8839.555100524216,0.0497318915925675
11230580,2,355370211.99118143,38669.08863323541,0.010376584195766111
11230580,3,9442055521.295694,345371.4974547158,0.2757020166345691
11230580,4,4091624120.11142,140503.98616439136,0.1194728222770038
11230580,5,12409166712.345482,259886.84439697396,0.36233977650649674
11230580,6,6245920576.322347,61322.5278659768,0.18237690879359672
11230590,1,545798856.1732626,6045.946613775073,0.06490873765871927
11230590,2,267945615.85529312,25020.73357045955,0.03186524026139428
11230590,3,2946222537.2890844,167801.9567948132,0.35037740294639996
11230590,4,523391071.4224064,28938.942971063807,0.06224390792253407
11230590,5,2376782855.8861303,73265.47608124086,0.2826571970965811
11230590,6,1748570676.947235,24528.813112594467,0.20794751411437132
