h3_index,상권업종대분류명,store_count
8930e1da9dbffff,부동산,4
8930e1da9dbffff,소매,3
8930e1da9dbffff,수리·개인,3
8930e1da9dbffff,시설관리·임대,3
8930e1da9dbffff,예술·스포츠,1
8930e1da9dbffff,음식,8
8930e1daa07ffff,교육,1
8930e1daa07ffff,소매,4
8930e1daa07ffff,숙박,2
8930e1daa07ffff,시설관리·임대,2
8930e1daa07ffff,음식,3
8930e1daa0fffff,과학·기술,2
8930e1daa0fffff,소매,2
8930e1daa0fffff,숙박,3
8930e1daa17ffff,과학·기술,1
8930e1daa23ffff,과학·기술,24
8930e1daa23ffff,교육,8
8930e1daa23ffff,보건의료,1
8930e1daa23ffff,부동산,9
8930e1daa23ffff,소매,51
8930e1daa23ffff,수리·개인,9
8930e1daa23ffff,숙박,6
8930e1daa23ffff,시설관리·임대,3
8930e1daa23ffff,예술·스포츠,1
8930e1daa23ffff,음식,68
8930e1daa27ffff,과학·기술,20
8930e1daa27ffff,교육,3
8930e1daa27ffff,소매,8
8930e1daa27ffff,수리·개인,3
8930e1daa27ffff,숙박,7
8930e1daa27ffff,시설관리·임대,2
8930e1daa27ffff,음식,9
8930e1daa2bffff,과학·기술,43
8930e1daa2bffff,교육,27
8930e1daa2bffff,보건의료,3
8930e1daa2bffff,부동산,8
8930e1daa2bffff,소매,69
8930e1daa2bffff,수리·개인,16
8930e1daa2bffff,숙박,28
8930e1daa2bffff,시설관리·임대,11
8930e1daa2bffff,예술·스포츠,3
8930e1daa2bffff,음식,97
8930e1daa2fffff,과학·기술,29
8930e1daa2fffff,교육,8
8930e1daa2fffff,보건의료,6
8930e1daa2fffff,부동산,6
8930e1daa2fffff,소매,62
8930e1daa2fffff,수리·개인,5
8930e1daa2fffff,숙박,4
8930e1daa2fffff,시설관리·임대,4
8930e1daa2fffff,예술·스포츠,3
8930e1daa2fffff,음식,79
8930e1daa33ffff,과학·기술,7
8930e1daa33ffff,교육,4
8930e1daa33ffff,소매,3
8930e1daa33ffff,시설관리·임대,1
8930e1daa33ffff,음식,3
8930e1daa37ffff,과학·기술,25
8930e1daa37ffff,교육,7
8930e1daa37ffff,보건의료,1
8930e1daa37ffff,부동산,1
8930e1daa37ffff,소매,12
8930e1daa37ffff,수리·개인,4
8930e1daa37ffff,숙박,1
8930e1daa37ffff,시설관리·임대,3
8930e1daa37ffff,예술·스포츠,5
8930e1daa37ffff,음식,18
8930e1daa3bffff,과학·기술,26
8930e1daa3bffff,교육,14
8930e1daa3bffff,부동산,4
8930e1daa3bffff,소매,42
8930e1daa3bffff,수리·개인,8
8930e1daa3bffff,숙박,20
8930e1daa3bffff,시설관리·임대,4
8930e1daa3bffff,예술·스포츠,1
8930e1daa3bffff,음식,46
8930e1daa43ffff,과학·기술,2
8930e1daa43ffff,교육,9
8930e1daa43ffff,보건의료,5
8930e1daa43ffff,부동산,7
8930e1daa43ffff,소매,13
8930e1daa43ffff,수리·개인,3
8930e1daa43ffff,시설관리·임대,2
8930e1daa43ffff,예술·스포츠,8
8930e1daa43ffff,음식,30
8930e1daa47ffff,과학·기술,3
8930e1daa47ffff,교육,5
8930e1daa47ffff,부동산,1
8930e1daa47ffff,소매,8
8930e1daa47ffff,수리·개인,6
8930e1daa47ffff,숙박,1
8930e1daa47ffff,시설관리·임대,1
8930e1daa47ffff,음식,1
8930e1daa4bffff,과학·기술,1
8930e1daa4bffff,교육,9
8930e1daa4bffff,보건의료,1
8930e1daa4bffff,부동산,3
8930e1daa4bffff,소매,3
8930e1daa4bffff,수리·개인,4
8930e1daa4bffff,예술·스포츠,1
8930e1daa4bffff,음식,1
8930e1daa4fffff,과학·기술,9
8930e1daa4fffff,교육,8
8930e1daa4fffff,보건의료,3
8930e1daa4fffff,부동산,4
8930e1daa4fffff,소매,12
8930e1daa4fffff,수리·개인,10
8930e1daa4fffff,숙박,2
8930e1daa4fffff,시설관리·임대,4
8930e1daa4fffff,예술·스포츠,2
8930e1daa4fffff,음식,22
8930e1daa53ffff,과학·기술,2
8930e1daa53ffff,교육,7
8930e1daa53ffff,소매,7
8930e1daa53ffff,수리·개인,4
8930e1daa53ffff,시설관리·임대,6
8930e1daa53ffff,예술·스포츠,3
8930e1daa53ffff,음식,4
8930e1daa57ffff,소매,1
8930e1daa5bffff,과학·기술,2
8930e1daa5bffff,교육,4
8930e1daa5bffff,보건의료,1
8930e1daa5bffff,부동산,3
8930e1daa5bffff,소매,4
8930e1daa5bffff,수리·개인,3
8930e1daa5bffff,예술·스포츠,1
8930e1daa5bffff,음식,3
8930e1daa63ffff,과학·기술,15
8930e1daa63ffff,교육,4
8930e1daa63ffff,부동산,2
8930e1daa63ffff,소매,10
8930e1daa63ffff,수리·개인,1
8930e1daa63ffff,숙박,2
8930e1daa63ffff,시설관리·임대,3
8930e1daa63ffff,음식,8
8930e1daa67ffff,과학·기술,32
8930e1daa67ffff,교육,17
8930e1daa67ffff,보건의료,5
8930e1daa67ffff,부동산,5
8930e1daa67ffff,소매,27
8930e1daa67ffff,수리·개인,8
8930e1daa67ffff,숙박,12
8930e1daa67ffff,시설관리·임대,3
8930e1daa67ffff,예술·스포츠,4
8930e1daa67ffff,음식,85
8930e1daa6bffff,과학·기술,1
8930e1daa6bffff,교육,4
8930e1daa6bffff,소매,4
8930e1daa6bffff,음식,1
8930e1daa6fffff,과학·기술,12
8930e1daa6fffff,교육,1
8930e1daa6fffff,보건의료,3
8930e1daa6fffff,부동산,2
8930e1daa6fffff,소매,14
8930e1daa6fffff,수리·개인,3
8930e1daa6fffff,숙박,1
8930e1daa6fffff,시설관리·임대,2
8930e1daa6fffff,예술·스포츠,1
8930e1daa6fffff,음식,45
8930e1daa73ffff,교육,1
8930e1daa77ffff,과학·기술,4
8930e1daa77ffff,교육,3
8930e1daa77ffff,부동산,2
8930e1daa77ffff,소매,7
8930e1daa77ffff,숙박,1
8930e1daa77ffff,시설관리·임대,2
8930e1daa77ffff,음식,10
8930e1daa7bffff,과학·기술,13
8930e1daa7bffff,교육,3
8930e1daa7bffff,소매,2
8930e1daa7bffff,숙박,1
8930e1daa7bffff,시설관리·임대,3
8930e1daa7bffff,음식,9
8930e1daa87ffff,교육,1
8930e1daa93ffff,교육,2
8930e1daaa7ffff,과학·기술,7
8930e1daaa7ffff,교육,1
8930e1daaa7ffff,부동산,1
8930e1daaa7ffff,시설관리·임대,1
8930e1daaabffff,교육,1
8930e1daaabffff,음식,1
8930e1daaafffff,과학·기술,11
8930e1daaafffff,교육,1
8930e1daaafffff,부동산,1
8930e1daaafffff,소매,3
8930e1daaafffff,수리·개인,1
8930e1daaafffff,숙박,1
8930e1daaafffff,시설관리·임대,2
8930e1daaafffff,음식,3
8930e1daab3ffff,과학·기술,1
8930e1daab3ffff,교육,1
8930e1daab3ffff,시설관리·임대,1
8930e1daab7ffff,과학·기술,3
8930e1daab7ffff,소매,1
8930e1daab7ffff,숙박,2
8930e1daac3ffff,과학·기술,1
8930e1daac3ffff,교육,2
8930e1daac3ffff,부동산,2
8930e1daac3ffff,소매,7
8930e1daac3ffff,수리·개인,4
8930e1daac3ffff,시설관리·임대,1
8930e1daac3ffff,음식,3
8930e1daacbffff,교육,1
8930e1daacbffff,시설관리·임대,1
8930e1daacbffff,음식,2
8930e1daad3ffff,과학·기술,4
8930e1daad3ffff,교육,13
8930e1daad3ffff,보건의료,3
8930e1daad3ffff,부동산,5
8930e1daad3ffff,소매,5
8930e1daad3ffff,수리·개인,2
8930e1daad3ffff,시설관리·임대,2
8930e1daad3ffff,예술·스포츠,3
8930e1daad3ffff,음식,10
8930e1daadbffff,과학·기술,4
8930e1daadbffff,교육,4
8930e1daadbffff,부동산,2
8930e1daadbffff,소매,1
8930e1daadbffff,수리·개인,2
8930e1daadbffff,시설관리·임대,2
8930e1daadbffff,예술·스포츠,1
8930e1daadbffff,음식,2
8930e1dab03ffff,과학·기술,4
8930e1dab03ffff,부동산,1
8930e1dab03ffff,소매,2
8930e1dab03ffff,수리·개인,1
8930e1dab03ffff,시설관리·임대,1
8930e1dab03ffff,예술·스포츠,1
8930e1dab03ffff,음식,4
8930e1dab07ffff,예술·스포츠,1
8930e1dab0bffff,과학·기술,7
8930e1dab0bffff,교육,1
8930e1dab0bffff,부동산,1
8930e1dab0bffff,소매,18
8930e1dab0bffff,수리·개인,1
8930e1dab0bffff,숙박,1
8930e1dab0bffff,음식,14
8930e1dab0fffff,과학·기술,9
8930e1dab0fffff,교육,3
8930e1dab0fffff,부동산,1
8930e1dab0fffff,소매,9
8930e1dab0fffff,숙박,1
8930e1dab0fffff,시설관리·임대,2
8930e1dab0fffff,예술·스포츠,1
8930e1dab0fffff,음식,13
8930e1dab27ffff,과학·기술,3
8930e1dab27ffff,소매,2
8930e1dab27ffff,수리·개인,1
8930e1dab27ffff,시설관리·임대,1
8930e1dab27ffff,음식,1
8930e1dab37ffff,교육,1
8930e1dab47ffff,과학·기술,14
8930e1dab47ffff,교육,4
8930e1dab47ffff,부동산,1
8930e1dab47ffff,소매,33
8930e1dab47ffff,숙박,3
8930e1dab47ffff,시설관리·임대,5
8930e1dab47ffff,예술·스포츠,2
8930e1dab47ffff,음식,21
8930e1dab4bffff,소매,1
8930e1dab4bffff,음식,1
8930e1dab4fffff,과학·기술,15
8930e1dab4fffff,교육,4
8930e1dab4fffff,보건의료,1
8930e1dab4fffff,소매,26
8930e1dab4fffff,수리·개인,1
8930e1dab4fffff,숙박,3
8930e1dab4fffff,시설관리·임대,2
8930e1dab4fffff,예술·스포츠,1
8930e1dab4fffff,음식,22
8930e1dab63ffff,과학·기술,24
8930e1dab63ffff,교육,11
8930e1dab63ffff,보건의료,1
8930e1dab63ffff,부동산,2
8930e1dab63ffff,소매,29
8930e1dab63ffff,수리·개인,3
8930e1dab63ffff,숙박,13
8930e1dab63ffff,시설관리·임대,8
8930e1dab63ffff,예술·스포츠,1
8930e1dab63ffff,음식,9
8930e1dab67ffff,과학·기술,9
8930e1dab67ffff,교육,6
8930e1dab67ffff,소매,12
8930e1dab67ffff,숙박,6
8930e1dab67ffff,시설관리·임대,3
8930e1dab67ffff,예술·스포츠,1
8930e1dab67ffff,음식,3
8930e1dab6bffff,과학·기술,22
8930e1dab6bffff,교육,4
8930e1dab6bffff,보건의료,2
8930e1dab6bffff,부동산,7
8930e1dab6bffff,소매,62
8930e1dab6bffff,수리·개인,3
8930e1dab6bffff,숙박,14
8930e1dab6bffff,시설관리·임대,8
8930e1dab6bffff,예술·스포츠,4
8930e1dab6bffff,음식,69
8930e1dab6fffff,과학·기술,22
8930e1dab6fffff,교육,6
8930e1dab6fffff,보건의료,1
8930e1dab6fffff,부동산,2
8930e1dab6fffff,소매,20
8930e1dab6fffff,수리·개인,5
8930e1dab6fffff,숙박,13
8930e1dab6fffff,시설관리·임대,3
8930e1dab6fffff,예술·스포츠,1
8930e1dab6fffff,음식,22
8930e1dab73ffff,과학·기술,15
8930e1dab73ffff,교육,5
8930e1dab73ffff,부동산,1
8930e1dab73ffff,소매,23
8930e1dab73ffff,숙박,7
8930e1dab73ffff,시설관리·임대,6
8930e1dab73ffff,예술·스포츠,2
8930e1dab73ffff,음식,35
8930e1dab77ffff,과학·기술,5
8930e1dab77ffff,소매,2
8930e1dab77ffff,숙박,1
8930e1dab77ffff,시설관리·임대,1
8930e1dab7bffff,과학·기술,19
8930e1dab7bffff,교육,5
8930e1dab7bffff,부동산,1
8930e1dab7bffff,소매,50
8930e1dab7bffff,수리·개인,1
8930e1dab7bffff,숙박,17
8930e1dab7bffff,시설관리·임대,2
8930e1dab7bffff,예술·스포츠,2
8930e1dab7bffff,음식,22
8930e1dab93ffff,과학·기술,1
8930e1dab93ffff,소매,1
8930e1dab93ffff,음식,1
8930e1daba3ffff,교육,1
8930e1daba3ffff,소매,1
8930e1daba3ffff,시설관리·임대,1
8930e1daba7ffff,과학·기술,1
8930e1daba7ffff,교육,1
8930e1daba7ffff,소매,1
8930e1dabb7ffff,수리·개인,1
8930e1dabcbffff,과학·기술,1
8930e1dabcbffff,부동산,1
8930e1dabcbffff,소매,2
8930e1dabcbffff,음식,2
8930e1dabcfffff,소매,2
8930e1dabcfffff,음식,2
8930e1dabd3ffff,수리·개인,1
8930e1dabd3ffff,시설관리·임대,1
8930e1dabdbffff,과학·기술,11
8930e1dabdbffff,교육,3
8930e1dabdbffff,소매,4
8930e1dabdbffff,수리·개인,1
8930e1dabdbffff,시설관리·임대,1
8930e1dabdbffff,예술·스포츠,1
8930e1dabdbffff,음식,7
8930e1dac1bffff,과학·기술,1
8930e1dac23ffff,과학·기술,4
8930e1dac23ffff,소매,1
8930e1dac23ffff,음식,1
8930e1dac27ffff,소매,1
8930e1dac27ffff,시설관리·임대,1
8930e1dac2fffff,소매,2
8930e1dac2fffff,시설관리·임대,1
8930e1dac2fffff,음식,4
8930e1dac53ffff,과학·기술,3
8930e1dac53ffff,부동산,1
8930e1dac63ffff,과학·기술,2
8930e1dac67ffff,수리·개인,1
8930e1dac6bffff,교육,1
8930e1dac6bffff,소매,1
8930e1dac6bffff,수리·개인,1
8930e1dac6bffff,시설관리·임대,2
8930e1dac6bffff,음식,1
8930e1dac7bffff,수리·개인,1
8930e1dacc3ffff,교육,2
8930e1dacc3ffff,부동산,2
8930e1dacc3ffff,소매,2
8930e1dacc3ffff,수리·개인,3
8930e1dacc3ffff,음식,1
8930e1daccbffff,과학·기술,3
8930e1daccbffff,소매,1
8930e1daccfffff,교육,1
8930e1daccfffff,부동산,1
8930e1daccfffff,소매,2
8930e1daccfffff,수리·개인,1
8930e1daccfffff,시설관리·임대,1
8930e1daccfffff,음식,3
8930e1dacd3ffff,소매,1
8930e1dacdbffff,과학·기술,1
8930e1dacdbffff,교육,4
8930e1dacdbffff,소매,1
8930e1dacdbffff,수리·개인,1
8930e1dacdbffff,음식,1
8930e1dad43ffff,과학·기술,1
8930e1dad43ffff,시설관리·임대,1
8930e1dad43ffff,음식,1
8930e1dad4bffff,소매,1
8930e1dad4fffff,과학·기술,2
8930e1dad4fffff,소매,2
8930e1dad5bffff,교육,1
8930e1dad5bffff,소매,1
8930e1dad5bffff,음식,2
8930e1dad63ffff,소매,2
8930e1dad67ffff,과학·기술,1
8930e1dad6bffff,과학·기술,6
8930e1dad6bffff,교육,2
8930e1dad6bffff,소매,2
8930e1dad6bffff,시설관리·임대,2
8930e1dad6fffff,과학·기술,3
8930e1dad6fffff,교육,1
8930e1dad6fffff,소매,3
8930e1dad6fffff,시설관리·임대,3
8930e1dad7bffff,과학·기술,3
8930e1dad7bffff,소매,1
8930e1dad7bffff,시설관리·임대,1
8930e1dad7bffff,음식,1
8930e1dae03ffff,과학·기술,10
8930e1dae03ffff,교육,32
8930e1dae03ffff,보건의료,1
8930e1dae03ffff,부동산,3
8930e1dae03ffff,소매,16
8930e1dae03ffff,수리·개인,10
8930e1dae03ffff,시설관리·임대,3
8930e1dae03ffff,예술·스포츠,4
8930e1dae03ffff,음식,18
8930e1dae07ffff,과학·기술,8
8930e1dae07ffff,교육,16
8930e1dae07ffff,보건의료,2
8930e1dae07ffff,부동산,5
8930e1dae07ffff,소매,15
8930e1dae07ffff,수리·개인,21
8930e1dae07ffff,숙박,5
8930e1dae07ffff,시설관리·임대,1
8930e1dae07ffff,예술·스포츠,9
8930e1dae07ffff,음식,40
8930e1dae0bffff,과학·기술,4
8930e1dae0bffff,교육,4
8930e1dae0bffff,보건의료,16
8930e1dae0bffff,부동산,2
8930e1dae0bffff,소매,106
8930e1dae0bffff,수리·개인,14
8930e1dae0bffff,숙박,4
8930e1dae0bffff,예술·스포츠,6
8930e1dae0bffff,음식,58
8930e1dae0fffff,과학·기술,7
8930e1dae0fffff,교육,25
8930e1dae0fffff,보건의료,4
8930e1dae0fffff,부동산,14
8930e1dae0fffff,소매,34
8930e1dae0fffff,수리·개인,28
8930e1dae0fffff,숙박,1
8930e1dae0fffff,시설관리·임대,4
8930e1dae0fffff,예술·스포츠,6
8930e1dae0fffff,음식,79
8930e1dae13ffff,과학·기술,1
8930e1dae13ffff,교육,7
8930e1dae13ffff,보건의료,2
8930e1dae13ffff,부동산,5
8930e1dae13ffff,소매,10
8930e1dae13ffff,수리·개인,6
8930e1dae13ffff,예술·스포츠,2
8930e1dae13ffff,음식,9
8930e1dae17ffff,과학·기술,2
8930e1dae17ffff,교육,3
8930e1dae17ffff,부동산,1
8930e1dae17ffff,소매,2
8930e1dae17ffff,수리·개인,5
8930e1dae17ffff,시설관리·임대,2
8930e1dae17ffff,음식,1
8930e1dae1bffff,과학·기술,10
8930e1dae1bffff,교육,10
8930e1dae1bffff,보건의료,5
8930e1dae1bffff,부동산,7
8930e1dae1bffff,소매,43
8930e1dae1bffff,수리·개인,11
8930e1dae1bffff,숙박,2
8930e1dae1bffff,시설관리·임대,5
8930e1dae1bffff,예술·스포츠,2
8930e1dae1bffff,음식,46
8930e1dae23ffff,과학·기술,1
8930e1dae23ffff,부동산,1
8930e1dae23ffff,수리·개인,1
8930e1dae2bffff,과학·기술,2
8930e1dae2bffff,교육,2
8930e1dae2bffff,소매,1
8930e1dae2bffff,시설관리·임대,1
8930e1dae33ffff,과학·기술,2
8930e1dae33ffff,교육,15
8930e1dae33ffff,부동산,3
8930e1dae33ffff,소매,19
8930e1dae33ffff,수리·개인,4
8930e1dae33ffff,숙박,1
8930e1dae33ffff,예술·스포츠,4
8930e1dae33ffff,음식,15
8930e1dae37ffff,소매,2
8930e1dae37ffff,수리·개인,1
8930e1dae3bffff,과학·기술,3
8930e1dae3bffff,교육,5
8930e1dae3bffff,부동산,2
8930e1dae3bffff,소매,2
8930e1dae3bffff,수리·개인,7
8930e1dae3bffff,예술·스포츠,1
8930e1dae3bffff,음식,4
8930e1dae43ffff,과학·기술,4
8930e1dae43ffff,교육,3
8930e1dae43ffff,소매,2
8930e1dae43ffff,수리·개인,1
8930e1dae43ffff,숙박,1
8930e1dae43ffff,시설관리·임대,3
8930e1dae43ffff,음식,2
8930e1dae47ffff,과학·기술,14
8930e1dae47ffff,교육,7
8930e1dae47ffff,보건의료,38
8930e1dae47ffff,부동산,4
8930e1dae47ffff,소매,60
8930e1dae47ffff,수리·개인,13
8930e1dae47ffff,숙박,3
8930e1dae47ffff,예술·스포츠,10
8930e1dae47ffff,음식,86
8930e1dae4bffff,교육,2
8930e1dae4bffff,부동산,1
8930e1dae4bffff,소매,1
8930e1dae4bffff,수리·개인,2
8930e1dae4bffff,시설관리·임대,2
8930e1dae4bffff,음식,1
8930e1dae4fffff,과학·기술,3
8930e1dae4fffff,교육,12
8930e1dae4fffff,부동산,4
8930e1dae4fffff,소매,3
8930e1dae4fffff,수리·개인,2
8930e1dae4fffff,음식,3
8930e1dae53ffff,과학·기술,3
8930e1dae53ffff,교육,1
8930e1dae53ffff,소매,1
8930e1dae53ffff,음식,5
8930e1dae57ffff,과학·기술,11
8930e1dae57ffff,교육,13
8930e1dae57ffff,보건의료,6
8930e1dae57ffff,부동산,7
8930e1dae57ffff,소매,22
8930e1dae57ffff,수리·개인,15
8930e1dae57ffff,숙박,1
8930e1dae57ffff,시설관리·임대,4
8930e1dae57ffff,예술·스포츠,6
8930e1dae57ffff,음식,33
8930e1dae5bffff,과학·기술,4
8930e1dae5bffff,교육,3
8930e1dae5bffff,소매,1
8930e1dae5bffff,숙박,1
8930e1dae5bffff,시설관리·임대,3
8930e1dae5bffff,음식,1
8930e1dae63ffff,과학·기술,7
8930e1dae63ffff,교육,19
8930e1dae63ffff,보건의료,1
8930e1dae63ffff,부동산,5
8930e1dae63ffff,소매,13
8930e1dae63ffff,수리·개인,9
8930e1dae63ffff,시설관리·임대,3
8930e1dae63ffff,예술·스포츠,2
8930e1dae63ffff,음식,1
8930e1dae6bffff,과학·기술,6
8930e1dae6bffff,교육,17
8930e1dae6bffff,보건의료,3
8930e1dae6bffff,부동산,6
8930e1dae6bffff,소매,19
8930e1dae6bffff,수리·개인,11
8930e1dae6bffff,시설관리·임대,2
8930e1dae6bffff,예술·스포츠,4
8930e1dae6bffff,음식,22
8930e1dae6fffff,과학·기술,1
8930e1dae6fffff,교육,2
8930e1dae6fffff,소매,2
8930e1dae6fffff,수리·개인,1
8930e1dae6fffff,음식,2
8930e1dae73ffff,과학·기술,14
8930e1dae73ffff,교육,17
8930e1dae73ffff,보건의료,10
8930e1dae73ffff,부동산,16
8930e1dae73ffff,소매,29
8930e1dae73ffff,수리·개인,16
8930e1dae73ffff,숙박,1
8930e1dae73ffff,예술·스포츠,5
8930e1dae73ffff,음식,44
8930e1dae77ffff,과학·기술,4
8930e1dae77ffff,교육,2
8930e1dae77ffff,소매,3
8930e1dae77ffff,수리·개인,1
8930e1dae77ffff,시설관리·임대,2
8930e1dae77ffff,음식,2
8930e1dae7bffff,과학·기술,12
8930e1dae7bffff,교육,14
8930e1dae7bffff,보건의료,18
8930e1dae7bffff,부동산,3
8930e1dae7bffff,소매,45
8930e1dae7bffff,수리·개인,24
8930e1dae7bffff,시설관리·임대,9
8930e1dae7bffff,예술·스포츠,20
8930e1dae7bffff,음식,51
8930e1dae83ffff,소매,1
8930e1dae8bffff,과학·기술,2
8930e1dae8bffff,보건의료,1
8930e1dae8bffff,부동산,2
8930e1dae8bffff,소매,4
8930e1dae8bffff,수리·개인,2
8930e1dae93ffff,과학·기술,3
8930e1dae93ffff,교육,2
8930e1dae93ffff,부동산,13
8930e1dae93ffff,소매,8
8930e1dae93ffff,수리·개인,12
8930e1dae93ffff,시설관리·임대,1
8930e1dae93ffff,음식,4
8930e1dae9bffff,과학·기술,6
8930e1dae9bffff,부동산,3
8930e1dae9bffff,소매,4
8930e1dae9bffff,수리·개인,5
8930e1dae9bffff,숙박,1
8930e1dae9bffff,시설관리·임대,1
8930e1dae9bffff,음식,1
8930e1daea3ffff,과학·기술,6
8930e1daea3ffff,교육,5
8930e1daea3ffff,보건의료,6
8930e1daea3ffff,부동산,7
8930e1daea3ffff,소매,33
8930e1daea3ffff,수리·개인,13
8930e1daea3ffff,숙박,1
8930e1daea3ffff,시설관리·임대,3
8930e1daea3ffff,예술·스포츠,6
8930e1daea3ffff,음식,31
8930e1daea7ffff,과학·기술,7
8930e1daea7ffff,교육,2
8930e1daea7ffff,부동산,3
8930e1daea7ffff,소매,7
8930e1daea7ffff,수리·개인,8
8930e1daea7ffff,숙박,2
8930e1daea7ffff,시설관리·임대,6
8930e1daea7ffff,음식,6
8930e1daeabffff,과학·기술,3
8930e1daeabffff,교육,8
8930e1daeabffff,부동산,7
8930e1daeabffff,소매,16
8930e1daeabffff,수리·개인,10
8930e1daeabffff,숙박,2
8930e1daeabffff,시설관리·임대,2
8930e1daeabffff,예술·스포츠,1
8930e1daeabffff,음식,29
8930e1daeafffff,과학·기술,9
8930e1daeafffff,교육,2
8930e1daeafffff,부동산,2
8930e1daeafffff,소매,21
8930e1daeafffff,수리·개인,13
8930e1daeafffff,시설관리·임대,1
8930e1daeafffff,음식,27
8930e1daeb7ffff,부동산,1
8930e1daeb7ffff,소매,2
8930e1daeb7ffff,수리·개인,5
8930e1daeb7ffff,시설관리·임대,2
8930e1daeb7ffff,음식,1
8930e1daebbffff,과학·기술,2
8930e1daebbffff,교육,1
8930e1daebbffff,보건의료,1
8930e1daebbffff,부동산,4
8930e1daebbffff,소매,8
8930e1daebbffff,수리·개인,2
8930e1daebbffff,시설관리·임대,1
8930e1daebbffff,예술·스포츠,2
8930e1daebbffff,음식,6
8930e1daec3ffff,과학·기술,1
8930e1daec7ffff,시설관리·임대,1
8930e1daecbffff,과학·기술,15
8930e1daecbffff,교육,2
8930e1daecbffff,부동산,2
8930e1daecbffff,소매,6
8930e1daecbffff,수리·개인,7
8930e1daecbffff,숙박,1
8930e1daecbffff,시설관리·임대,7
8930e1daecbffff,예술·스포츠,1
8930e1daecbffff,음식,8
8930e1daecfffff,교육,4
8930e1daecfffff,보건의료,4
8930e1daecfffff,소매,3
8930e1daecfffff,수리·개인,1
8930e1daecfffff,음식,1
8930e1daed3ffff,과학·기술,5
8930e1daed3ffff,교육,2
8930e1daed3ffff,소매,4
8930e1daed3ffff,수리·개인,1
8930e1daed3ffff,시설관리·임대,1
8930e1daed3ffff,예술·스포츠,1
8930e1daed3ffff,음식,3
8930e1daed7ffff,과학·기술,1
8930e1daed7ffff,교육,1
8930e1daed7ffff,시설관리·임대,1
8930e1daedbffff,과학·기술,3
8930e1daedbffff,교육,2
8930e1daedbffff,부동산,1
