h3_index,CSV_ADMI_CD,ADM_NM,GU_NM,avg_total_pop,daytime_pop,evening_pop,night_pop,peak_hour,peak_hour_pop,young_active_pop,h3_cells_in_dong,estimated_h3_pop,estimated_h3_daytime_pop,estimated_h3_evening_pop,estimated_h3_night_pop,pop_density_index,daytime_pop_index,evening_pop_index,night_pop_index,young_active_pop_index
8930e1d934fffff,11620605,은천동,관악구,26728.044769662534,23196.36660347796,28138.70495068871,29876.37946910665,2,30195.263874931126,13414.42219302112,11,2429.82,2108.76,2558.06,2716.03,0.341582,0.255342,0.424113,0.419592,0.301604
8930e036cb7ffff,11620605,은천동,관악구,26728.044769662534,23196.36660347796,28138.70495068871,29876.37946910665,2,30195.263874931126,13414.42219302112,11,2429.82,2108.76,2558.06,2716.03,0.341582,0.255342,0.424113,0.419592,0.301604
8930e1d936bffff,11620605,은천동,관악구,26728.044769662534,23196.36660347796,28138.70495068871,29876.37946910665,2,30195.263874931126,13414.42219302112,11,2429.82,2108.76,2558.06,2716.03,0.341582,0.255342,0.424113,0.419592,0.301604
8930e036dd7ffff,11620605,은천동,관악구,26728.044769662534,23196.36660347796,28138.70495068871,29876.37946910665,2,30195.263874931126,13414.42219302112,11,2429.82,2108.76,2558.06,2716.03,0.341582,0.255342,0.424113,0.419592,0.301604
8930e1d9367ffff,11620605,은천동,관악구,26728.044769662534,23196.36660347796,28138.70495068871,29876.37946910665,2,30195.263874931126,13414.42219302112,11,2429.82,2108.76,2558.06,2716.03,0.341582,0.255342,0.424113,0.419592,0.301604
8930e036d9bffff,11620605,은천동,관악구,26728.044769662534,23196.36660347796,28138.70495068871,29876.37946910665,2,30195.263874931126,13414.42219302112,11,2429.82,2108.76,2558.06,2716.03,0.341582,0.255342,0.424113,0.419592,0.301604
8930e036dd3ffff,11620605,은천동,관악구,26728.044769662534,23196.36660347796,28138.70495068871,29876.37946910665,2,30195.263874931126,13414.42219302112,11,2429.82,2108.76,2558.06,2716.03,0.341582,0.255342,0.424113,0.419592,0.301604
8930e1d9363ffff,11620605,은천동,관악구,26728.044769662534,23196.36660347796,28138.70495068871,29876.37946910665,2,30195.263874931126,13414.42219302112,11,2429.82,2108.76,2558.06,2716.03,0.341582,0.255342,0.424113,0.419592,0.301604
8930e036da3ffff,11620565,성현동,관악구,20506.78068720156,16630.19827152204,21266.92213071625,24455.7184729634,3,24794.195939118457,8873.945142860422,10,2050.68,1663.02,2126.69,2445.57,0.288283,0.201369,0.352594,0.37781,0.21947
8930e036d8fffff,11620565,성현동,관악구,20506.78068720156,16630.19827152204,21266.92213071625,24455.7184729634,3,24794.195939118457,8873.945142860422,10,2050.68,1663.02,2126.69,2445.57,0.288283,0.201369,0.352594,0.37781,0.21947
8930e036d87ffff,11620565,성현동,관악구,20506.78068720156,16630.19827152204,21266.92213071625,24455.7184729634,3,24794.195939118457,8873.945142860422,10,2050.68,1663.02,2126.69,2445.57,0.288283,0.201369,0.352594,0.37781,0.21947
8930e036dabffff,11620565,성현동,관악구,20506.78068720156,16630.19827152204,21266.92213071625,24455.7184729634,3,24794.195939118457,8873.945142860422,10,2050.68,1663.02,2126.69,2445.57,0.288283,0.201369,0.352594,0.37781,0.21947
8930e036d97ffff,11620565,성현동,관악구,20506.78068720156,16630.19827152204,21266.92213071625,24455.7184729634,3,24794.195939118457,8873.945142860422,10,2050.68,1663.02,2126.69,2445.57,0.288283,0.201369,0.352594,0.37781,0.21947
8930e036d83ffff,11620565,성현동,관악구,20506.78068720156,16630.19827152204,21266.92213071625,24455.7184729634,3,24794.195939118457,8873.945142860422,10,2050.68,1663.02,2126.69,2445.57,0.288283,0.201369,0.352594,0.37781,0.21947
8930e1d932fffff,11620565,성현동,관악구,20506.78068720156,16630.19827152204,21266.92213071625,24455.7184729634,3,24794.195939118457,8873.945142860422,10,2050.68,1663.02,2126.69,2445.57,0.288283,0.201369,0.352594,0.37781,0.21947
8930e1d932bffff,11620565,성현동,관악구,20506.78068720156,16630.19827152204,21266.92213071625,24455.7184729634,3,24794.195939118457,8873.945142860422,10,2050.68,1663.02,2126.69,2445.57,0.288283,0.201369,0.352594,0.37781,0.21947
8930e036dbbffff,11620565,성현동,관악구,20506.78068720156,16630.19827152204,21266.92213071625,24455.7184729634,3,24794.195939118457,8873.945142860422,10,2050.68,1663.02,2126.69,2445.57,0.288283,0.201369,0.352594,0.37781,0.21947
8930e036d93ffff,11620565,성현동,관악구,20506.78068720156,16630.19827152204,21266.92213071625,24455.7184729634,3,24794.195939118457,8873.945142860422,10,2050.68,1663.02,2126.69,2445.57,0.288283,0.201369,0.352594,0.37781,0.21947
8930e036cafffff,11620595,청룡동,관악구,39254.17835499311,34592.43421897383,41014.481120844815,43174.257397402595,4,43478.853676584025,25023.306245936637,14,2803.87,2470.89,2929.61,3083.88,0.394166,0.299191,0.485714,0.476421,0.442053
8930e036ca7ffff,11620595,청룡동,관악구,39254.17835499311,34592.43421897383,41014.481120844815,43174.257397402595,4,43478.853676584025,25023.306245936637,14,2803.87,2470.89,2929.61,3083.88,0.394166,0.299191,0.485714,0.476421,0.442053
8930e036ca3ffff,11620595,청룡동,관악구,39254.17835499311,34592.43421897383,41014.481120844815,43174.257397402595,4,43478.853676584025,25023.306245936637,14,2803.87,2470.89,2929.61,3083.88,0.394166,0.299191,0.485714,0.476421,0.442053
8930e036d5bffff,11620595,청룡동,관악구,39254.17835499311,34592.43421897383,41014.481120844815,43174.257397402595,4,43478.853676584025,25023.306245936637,14,2803.87,2470.89,2929.61,3083.88,0.394166,0.299191,0.485714,0.476421,0.442053
8930e036d57ffff,11620595,청룡동,관악구,39254.17835499311,34592.43421897383,41014.481120844815,43174.257397402595,4,43478.853676584025,25023.306245936637,14,2803.87,2470.89,2929.61,3083.88,0.394166,0.299191,0.485714,0.476421,0.442053
8930e036d53ffff,11620595,청룡동,관악구,39254.17835499311,34592.43421897383,41014.481120844815,43174.257397402595,4,43478.853676584025,25023.306245936637,14,2803.87,2470.89,2929.61,3083.88,0.394166,0.299191,0.485714,0.476421,0.442053
8930e036d4bffff,11620595,청룡동,관악구,39254.17835499311,34592.43421897383,41014.481120844815,43174.257397402595,4,43478.853676584025,25023.306245936637,14,2803.87,2470.89,2929.61,3083.88,0.394166,0.299191,0.485714,0.476421,0.442053
8930e036d43ffff,11620595,청룡동,관악구,39254.17835499311,34592.43421897383,41014.481120844815,43174.257397402595,4,43478.853676584025,25023.306245936637,14,2803.87,2470.89,2929.61,3083.88,0.394166,0.299191,0.485714,0.476421,0.442053
8930e036d1bffff,11620595,청룡동,관악구,39254.17835499311,34592.43421897383,41014.481120844815,43174.257397402595,4,43478.853676584025,25023.306245936637,14,2803.87,2470.89,2929.61,3083.88,0.394166,0.299191,0.485714,0.476421,0.442053
8930e036c37ffff,11620595,청룡동,관악구,39254.17835499311,34592.43421897383,41014.481120844815,43174.257397402595,4,43478.853676584025,25023.306245936637,14,2803.87,2470.89,2929.61,3083.88,0.394166,0.299191,0.485714,0.476421,0.442053
8930e036c27ffff,11620595,청룡동,관악구,39254.17835499311,34592.43421897383,41014.481120844815,43174.257397402595,4,43478.853676584025,25023.306245936637,14,2803.87,2470.89,2929.61,3083.88,0.394166,0.299191,0.485714,0.476421,0.442053
8930e036ddbffff,11620595,청룡동,관악구,39254.17835499311,34592.43421897383,41014.481120844815,43174.257397402595,4,43478.853676584025,25023.306245936637,14,2803.87,2470.89,2929.61,3083.88,0.394166,0.299191,0.485714,0.476421,0.442053
8930e036dcfffff,11620595,청룡동,관악구,39254.17835499311,34592.43421897383,41014.481120844815,43174.257397402595,4,43478.853676584025,25023.306245936637,14,2803.87,2470.89,2929.61,3083.88,0.394166,0.299191,0.485714,0.476421,0.442053
8930e036dcbffff,11620595,청룡동,관악구,39254.17835499311,34592.43421897383,41014.481120844815,43174.257397402595,4,43478.853676584025,25023.306245936637,14,2803.87,2470.89,2929.61,3083.88,0.394166,0.299191,0.485714,0.476421,0.442053
8930e0361afffff,11620775,난곡동,관악구,16428.59596003214,14024.81824562672,16748.48798953168,18944.972208618656,4,19241.219277134987,7061.969415691001,13,1263.74,1078.83,1288.35,1457.31,0.177656,0.130632,0.213602,0.225136,0.134351
